provincia,fecha,tmax,tmin,precip_mm,humedad_%,viento_kph
Palencia,2025-05-17,21,5,0.0,63,8
Palencia,2025-05-18,25,9,0.0,59,9
Palencia,2025-05-19,16,10,4.8,71,13
Palencia,2025-05-20,20,6,0.0,66,7
Palencia,2025-05-21,22,8,0.0,66,9
Palencia,2025-05-22,17,6,0.0,71,18
Palencia,2025-05-23,18,6,0.0,68,21
Palencia,2025-05-24,22,5,0.0,59,8
Palencia,2025-05-25,25,10,0.4,59,9
Palencia,2025-05-26,22,9,0.0,74,14
Palencia,2025-05-27,26,8,0.0,60,9
Palencia,2025-05-28,28,12,0.0,53,7
Palencia,2025-05-29,30,14,0.0,50,7
Palencia,2025-05-30,31,16,8.2,58,8
Palencia,2025-05-31,29,13,0.0,58,9
Palencia,2025-06-01,27,14,1.2,65,10
Palencia,2025-06-02,18,12,2.7,86,22
Palencia,2025-06-03,20,11,0.9,80,15
Palencia,2025-06-04,21,9,0.2,69,7
Palencia,2025-06-05,24,10,0.0,57,9
Palencia,2025-06-06,25,12,0.0,56,10
Palencia,2025-06-07,25,12,0.0,57,9
Palencia,2025-06-08,26,10,0.0,68,13
Palencia,2025-06-09,32,12,0.0,57,8
Palencia,2025-06-10,29,15,7.0,56,12
Palencia,2025-06-11,26,17,5.2,58,17
Palencia,2025-06-12,26,12,0.0,57,9
Palencia,2025-06-13,27,14,0.0,52,7
Palencia,2025-06-14,28,14,0.0,59,8
Palencia,2025-06-15,24,13,0.0,75,23
Palencia,2025-06-16,31,10,0.0,59,13
Palencia,2025-06-17,33,16,0.8,57,8
Palencia,2025-06-18,33,17,0.0,45,8
Palencia,2025-06-19,32,18,0.1,47,8
Palencia,2025-06-20,34,16,0.0,49,10
Palencia,2025-06-21,33,18,0.0,45,10
Palencia,2025-06-22,32,17,4.8,60,9
Palencia,2025-06-23,33,16,1.8,57,11
Palencia,2025-06-24,32,16,1.3,58,15
Palencia,2025-06-25,26,15,0.3,57,15
Palencia,2025-06-26,29,13,0.0,50,7
Palencia,2025-06-27,32,16,0.0,51,8
Palencia,2025-06-28,34,18,0.0,38,9
Palencia,2025-06-29,36,20,0.2,35,11
Palencia,2025-06-30,36,20,3.7,38,8
Palencia,2025-07-01,35,20,0.2,39,8
Palencia,2025-07-02,34,19,3.7,50,14
Palencia,2025-07-03,33,15,6.5,65,21
Palencia,2025-07-04,33,16,0.5,57,12
Palencia,2025-07-05,32,17,16.1,65,15
Palencia,2025-07-06,30,15,0.0,47,12
Palencia,2025-07-07,24,13,0.0,60,23
Palencia,2025-07-08,29,11,0.0,45,24
Palencia,2025-07-09,33,12,0.0,39,12
Palencia,2025-07-10,34,18,0.0,34,9
Palencia,2025-07-11,32,18,1.0,39,11
Palencia,2025-07-12,30,16,0.1,56,9
Palencia,2025-07-13,30,17,0.0,47,10
Palencia,2025-07-14,32,15,0.0,58,12
Palencia,2025-07-15,31,14,0.0,53,15
Palencia,2025-07-16,36,16,0.0,37,12
Palencia,2025-07-17,35,19,0.0,32,14
Palencia,2025-07-18,30,15,0.0,56,14
Palencia,2025-07-19,28,14,0.0,49,15
Palencia,2025-07-20,26,14,0.1,46,23
Palencia,2025-07-21,26,11,0.0,46,9
Palencia,2025-07-22,31,12,0.0,48,10
Palencia,2025-07-23,28,15,0.0,54,18
Palencia,2025-07-24,24,12,0.0,56,25
Palencia,2025-07-25,28,11,0.0,51,21
Palencia,2025-07-26,30,11,0.0,50,15
Palencia,2025-07-27,30,13,0.0,48,15
Palencia,2025-07-28,27,13,0.0,58,27
Palencia,2025-07-29,27,13,0.0,53,26
Palencia,2025-07-30,30,12,0.0,54,20
Palencia,2025-07-31,31,12,0.0,48,19
Palencia,2025-08-01,33,13,0.0,42,20
Palencia,2025-08-02,33,13,0.0,47,20
Palencia,2025-08-03,34,14,0.0,35,20
Palencia,2025-08-04,37,17,0.0,25,11
Palencia,2025-08-05,34,19,0.0,33,24
Palencia,2025-08-06,35,16,0.0,38,12
Palencia,2025-08-07,37,19,0.0,32,10
Palencia,2025-08-08,38,19,0.0,30,8
Palencia,2025-08-09,37,21,0.1,30,9
Palencia,2025-08-10,38,19,0.1,33,9
Palencia,2025-08-11,38,23,0.0,23,12
Palencia,2025-08-12,39,22,0.0,28,13
Palencia,2025-08-13,35,22,1.6,35,11
Palencia,2025-08-14,37,20,0.0,30,10
Palencia,2025-08-15,37,24,0.0,21,11
Palencia,2025-08-16,38,23,0.0,20,8
Palencia,2025-08-17,38,23,0.2,19,11
Palencia,2025-08-18,32,17,0.0,29,12
Palencia,2025-08-19,27,13,0.0,53,14
Palencia,2025-08-20,26,13,0.0,56,15
Palencia,2025-08-21,26,12,0.0,60,14
Palencia,2025-08-22,29,12,0.0,52,15
Palencia,2025-08-23,30,12,0.0,37,8
Palencia,2025-08-24,34,18,0.0,24,10
Palencia,2025-08-25,32,18,0.0,27,9
Palencia,2025-08-26,33,18,0.0,33,11
Palencia,2025-08-27,28,15,0.0,56,14
Palencia,2025-08-28,25,14,0.0,49,12
Palencia,2025-08-29,26,14,0.0,51,25
Palencia,2025-08-30,28,13,0.0,54,14
Palencia,2025-08-31,25,14,0.0,50,20
Palencia,2025-09-01,23,10,0.0,47,20
Palencia,2025-09-02,24,10,0.0,55,15
Palencia,2025-09-03,29,13,0.0,50,18
Palencia,2025-09-04,25,10,0.0,52,13
Palencia,2025-09-05,29,10,0.0,46,11
Palencia,2025-09-06,33,16,0.0,38,16
Palencia,2025-09-07,27,19,0.0,34,16
Palencia,2025-09-08,20,11,0.0,68,19
Palencia,2025-09-09,23,9,0.0,56,13
Palencia,2025-09-10,24,12,0.0,59,17
Palencia,2025-09-11,25,11,0.0,57,15
Palencia,2025-09-12,25,12,0.0,50,8
Palencia,2025-09-13,24,12,0.0,48,7
Palencia,2025-09-14,28,14,0.0,53,9
Palencia,2025-09-15,29,14,0.0,51,10
Palencia,2025-09-16,29,12,0.0,52,11
Palencia,2025-09-17,33,15,0.0,23,6
Palencia,2025-09-18,34,17,0.0,22,8
Palencia,2025-09-19,33,17,5.9,31,11
Palencia,2025-09-20,28,15,0.9,58,13
Palencia,2025-09-21,20,11,0.2,60,15
Palencia,2025-09-22,18,8,0.0,52,16
Palencia,2025-09-23,18,9,0.0,57,17
Palencia,2025-09-24,19,6,0.0,57,16
Palencia,2025-09-25,20,7,0.0,46,10
Palencia,2025-09-26,24,9,0.0,37,7
Palencia,2025-09-27,25,13,0.0,23,12
Palencia,2025-09-28,26,14,0.0,26,15
Palencia,2025-09-29,22,11,0.0,61,24
Palencia,2025-09-30,23,9,0.0,62,12
Palencia,2025-10-01,24,11,0.0,46,10
Palencia,2025-10-02,26,11,0.0,34,8
Palencia,2025-10-03,25,15,0.0,36,6
Palencia,2025-10-04,27,13,0.0,49,13
Palencia,2025-10-05,19,9,0.0,58,24
Palencia,2025-10-06,24,6,0.0,47,9
Palencia,2025-10-07,26,13,0.0,37,6
Palencia,2025-10-08,23,14,1.1,42,13
Palencia,2025-10-09,20,12,0.0,62,27
Palencia,2025-10-10,22,9,0.0,62,20
Palencia,2025-10-11,23,10,0.0,54,14
Palencia,2025-10-12,24,12,0.3,55,15
Palencia,2025-10-13,23,12,0.0,61,8
Palencia,2025-10-14,24,12,0.0,55,8
Palencia,2025-10-15,23,13,0.0,51,5
Palencia,2025-10-16,24,12,0.1,42,5
Palencia,2025-10-17,23,12,0.3,45,6
Palencia,2025-10-18,24,12,0.0,44,7
Palencia,2025-10-19,20,14,2.5,51,16
Palencia,2025-10-20,18,12,0.0,66,25
Palencia,2025-10-21,21,12,0.4,71,24
Palencia,2025-10-22,19,14,0.2,72,32
Palencia,2025-10-23,17,12,2.1,52,27
Palencia,2025-10-24,18,7,1.2,61,14
Palencia,2025-10-25,15,10,8.6,85,15
Valladolid,2022-01-01,15,4,0.0,54,7
Valladolid,2022-01-02,15,6,0.0,67,10
Valladolid,2022-01-03,14,5,0.0,85,11
Valladolid,2022-01-04,13,3,2.8,80,19
Valladolid,2022-01-05,5,1,6.0,77,10
Valladolid,2022-01-06,6,-2,0.0,77,7
Valladolid,2022-01-07,7,1,0.0,81,5
Valladolid,2022-01-08,7,-2,0.0,78,9
Valladolid,2022-01-09,10,2,0.0,88,20
Valladolid,2022-01-10,13,7,0.0,86,15
Valladolid,2022-01-11,12,5,0.0,79,13
Valladolid,2022-01-12,10,2,0.0,59,22
Valladolid,2022-01-13,10,-2,0.0,57,11
Valladolid,2022-01-14,9,-3,0.0,63,6
Valladolid,2022-01-15,8,-4,0.0,57,4
Valladolid,2022-01-16,8,-2,0.0,65,5
Valladolid,2022-01-17,9,-2,0.0,50,9
Valladolid,2022-01-18,9,-3,0.0,49,4
Valladolid,2022-01-19,10,-2,0.0,60,5
Valladolid,2022-01-20,10,-1,0.0,71,15
Valladolid,2022-01-21,6,-1,0.0,69,24
Valladolid,2022-01-22,7,-3,0.0,65,14
Valladolid,2022-01-23,9,-3,0.0,60,6
Valladolid,2022-01-24,9,-3,0.0,69,6
Valladolid,2022-01-25,10,-2,0.0,69,6
Valladolid,2022-01-26,9,-2,0.0,70,9
Valladolid,2022-01-27,12,-0,0.0,56,13
Valladolid,2022-01-28,12,0,0.0,53,16
Valladolid,2022-01-29,12,-3,0.0,59,10
Valladolid,2022-01-30,12,-2,0.0,41,7
Valladolid,2022-01-31,10,-2,0.0,62,11
Valladolid,2022-02-01,10,0,0.0,80,14
Valladolid,2022-02-02,16,0,0.0,65,7
Valladolid,2022-02-03,15,0,0.0,60,9
Valladolid,2022-02-04,10,0,0.0,74,7
Valladolid,2022-02-05,10,2,0.0,69,17
Valladolid,2022-02-06,10,-2,0.0,58,9
Valladolid,2022-02-07,13,-1,0.0,68,14
Valladolid,2022-02-08,16,1,0.0,68,11
Valladolid,2022-02-09,15,0,0.0,59,6
Valladolid,2022-02-10,15,2,0.0,60,7
Valladolid,2022-02-11,12,2,0.6,73,12
Valladolid,2022-02-12,13,2,0.1,65,6
Valladolid,2022-02-13,10,4,1.1,85,20
Valladolid,2022-02-14,8,2,2.6,71,21
Valladolid,2022-02-15,9,-1,0.0,70,10
Valladolid,2022-02-16,12,2,0.0,83,13
Valladolid,2022-02-17,14,6,0.0,72,5
Valladolid,2022-02-18,15,2,0.1,67,12
Valladolid,2022-02-19,10,3,0.6,64,18
Valladolid,2022-02-20,12,-0,0.0,63,4
Valladolid,2022-02-21,13,0,0.0,65,8
Valladolid,2022-02-22,17,0,0.0,48,7
Valladolid,2022-02-23,15,2,0.0,58,8
Valladolid,2022-02-24,15,3,0.0,54,10
Valladolid,2022-02-25,10,3,0.0,66,27
Valladolid,2022-02-26,12,1,0.2,67,14
Valladolid,2022-02-27,13,4,0.5,69,4
Valladolid,2022-02-28,15,2,0.0,54,5
Valladolid,2022-03-01,14,2,0.4,70,9
Valladolid,2022-03-02,14,5,1.7,71,13
Valladolid,2022-03-03,8,3,17.4,82,17
Valladolid,2022-03-04,8,1,2.2,74,12
Valladolid,2022-03-05,7,-2,0.0,68,11
Valladolid,2022-03-06,8,-1,0.2,71,18
Valladolid,2022-03-07,9,0,0.7,66,11
Valladolid,2022-03-08,10,3,3.3,77,18
Valladolid,2022-03-09,12,2,1.7,73,11
Valladolid,2022-03-10,14,4,1.5,68,14
Valladolid,2022-03-11,11,4,3.7,74,21
Valladolid,2022-03-12,11,-0,5.1,75,17
Valladolid,2022-03-13,10,3,6.0,73,11
Valladolid,2022-03-14,9,4,6.2,82,18
Valladolid,2022-03-15,18,8,0.0,69,20
Valladolid,2022-03-16,15,8,2.7,75,16
Valladolid,2022-03-17,9,5,0.6,74,27
Valladolid,2022-03-18,12,5,0.0,78,20
Valladolid,2022-03-19,16,4,0.0,64,11
Valladolid,2022-03-20,13,4,0.0,68,16
Valladolid,2022-03-21,12,7,2.7,73,18
Valladolid,2022-03-22,13,6,6.9,75,18
Valladolid,2022-03-23,11,5,0.3,82,22
Valladolid,2022-03-24,13,4,0.1,76,21
Valladolid,2022-03-25,13,6,3.7,69,19
Valladolid,2022-03-26,15,5,0.7,65,14
Valladolid,2022-03-27,15,4,0.3,70,11
Valladolid,2022-03-28,16,5,0.0,66,10
Valladolid,2022-03-29,14,7,15.8,77,8
Valladolid,2022-03-30,13,6,7.2,73,11
Valladolid,2022-03-31,10,3,2.0,74,15
Valladolid,2022-04-01,9,-0,0.0,63,15
Valladolid,2022-04-02,9,-2,0.0,60,12
Valladolid,2022-04-03,9,-3,0.2,65,16
Valladolid,2022-04-04,10,-2,0.0,61,25
Valladolid,2022-04-05,13,-3,0.0,60,16
Valladolid,2022-04-06,14,0,0.0,58,10
Valladolid,2022-04-07,16,3,0.0,70,20
Valladolid,2022-04-08,13,4,2.0,79,26
Valladolid,2022-04-09,15,5,0.0,67,9
Valladolid,2022-04-10,21,5,0.0,60,14
Valladolid,2022-04-11,20,9,4.8,66,23
Valladolid,2022-04-12,13,7,3.2,78,15
Valladolid,2022-04-13,16,4,0.1,71,11
Valladolid,2022-04-14,19,6,0.0,68,12
Valladolid,2022-04-15,20,7,0.0,61,10
Valladolid,2022-04-16,23,8,0.0,57,9
Valladolid,2022-04-17,21,7,0.0,56,10
Valladolid,2022-04-18,20,7,0.0,66,18
Valladolid,2022-04-19,10,3,7.7,85,23
Valladolid,2022-04-20,12,2,0.0,68,19
Valladolid,2022-04-21,14,-1,0.0,67,12
Valladolid,2022-04-22,8,5,20.4,91,13
Valladolid,2022-04-23,9,3,5.9,79,24
Valladolid,2022-04-24,13,2,0.0,76,15
Valladolid,2022-04-25,18,4,0.0,64,8
Valladolid,2022-04-26,18,8,1.2,64,7
Valladolid,2022-04-27,16,7,2.4,77,9
Valladolid,2022-04-28,14,7,6.1,87,16
Valladolid,2022-04-29,22,7,0.0,70,10
Valladolid,2022-04-30,22,10,0.0,63,9
Valladolid,2022-05-01,22,8,2.1,60,8
Valladolid,2022-05-02,14,8,0.0,77,19
Valladolid,2022-05-03,14,7,0.7,73,27
Valladolid,2022-05-04,17,6,0.0,72,20
Valladolid,2022-05-05,20,5,0.0,68,16
Valladolid,2022-05-06,21,5,0.0,64,16
Valladolid,2022-05-07,22,6,0.0,60,15
Valladolid,2022-05-08,23,8,0.0,60,11
Valladolid,2022-05-09,26,8,0.0,47,7
Valladolid,2022-05-10,28,11,0.0,45,8
Valladolid,2022-05-11,28,14,0.8,59,12
Valladolid,2022-05-12,25,14,0.2,69,10
Valladolid,2022-05-13,26,12,0.2,67,9
Valladolid,2022-05-14,24,14,9.7,75,12
Valladolid,2022-05-15,23,13,0.1,61,17
Valladolid,2022-05-16,25,10,0.0,63,13
Valladolid,2022-05-17,25,10,0.0,63,9
Valladolid,2022-05-18,29,13,0.0,57,8
Valladolid,2022-05-19,31,13,0.0,54,8
Valladolid,2022-05-20,30,16,0.1,45,10
Valladolid,2022-05-21,33,17,0.0,43,10
Valladolid,2022-05-22,24,16,0.6,53,16
Valladolid,2022-05-23,24,12,0.0,65,16
Valladolid,2022-05-24,16,9,0.8,63,14
Valladolid,2022-05-25,20,5,0.0,64,10
Valladolid,2022-05-26,24,6,0.0,63,20
Valladolid,2022-05-27,27,8,0.0,61,22
Valladolid,2022-05-28,31,10,0.0,57,13
Valladolid,2022-05-29,30,12,0.8,52,10
Valladolid,2022-05-30,24,12,0.0,54,13
Valladolid,2022-05-31,28,12,0.0,48,9
Valladolid,2022-06-01,26,14,1.3,51,11
Valladolid,2022-06-02,27,12,0.0,53,11
Valladolid,2022-06-03,26,12,0.3,48,10
Valladolid,2022-06-04,26,11,1.4,44,11
Valladolid,2022-06-05,27,10,0.0,53,13
Valladolid,2022-06-06,26,10,0.0,58,11
Valladolid,2022-06-07,27,10,0.0,54,7
Valladolid,2022-06-08,26,15,0.0,58,10
Valladolid,2022-06-09,30,13,0.0,59,14
Valladolid,2022-06-10,33,14,0.0,35,13
Valladolid,2022-06-11,33,16,0.2,52,12
Valladolid,2022-06-12,34,18,0.3,59,12
Valladolid,2022-06-13,37,15,0.2,50,12
Valladolid,2022-06-14,37,19,0.0,29,11
Valladolid,2022-06-15,37,19,0.0,36,12
Valladolid,2022-06-16,38,20,0.1,41,12
Valladolid,2022-06-17,39,19,0.0,32,14
Valladolid,2022-06-18,36,20,0.5,30,18
Valladolid,2022-06-19,24,13,0.0,44,17
Valladolid,2022-06-20,25,13,1.2,41,12
Valladolid,2022-06-21,26,10,0.0,46,14
Valladolid,2022-06-22,21,11,3.9,56,14
Valladolid,2022-06-23,20,13,7.4,65,16
Valladolid,2022-06-24,23,10,0.0,59,16
Valladolid,2022-06-25,23,12,0.9,57,16
Valladolid,2022-06-26,22,9,0.0,56,12
Valladolid,2022-06-27,23,9,0.0,58,20
Valladolid,2022-06-28,28,8,0.0,48,10
Valladolid,2022-06-29,28,12,0.0,42,13
Valladolid,2022-06-30,24,9,0.0,55,15
Valladolid,2022-07-01,29,8,0.0,46,12
Valladolid,2022-07-02,35,15,0.0,36,11
Valladolid,2022-07-03,31,15,0.0,46,14
Valladolid,2022-07-04,32,12,0.0,52,12
Valladolid,2022-07-05,32,15,0.0,44,20
Valladolid,2022-07-06,27,15,0.0,58,25
Valladolid,2022-07-07,30,13,0.0,40,23
Valladolid,2022-07-08,32,14,0.0,40,21
Valladolid,2022-07-09,35,14,0.0,30,16
Valladolid,2022-07-10,36,16,0.0,27,14
Valladolid,2022-07-11,38,19,0.0,24,12
Valladolid,2022-07-12,39,20,0.0,27,11
Valladolid,2022-07-13,39,23,0.0,24,11
Valladolid,2022-07-14,41,23,0.0,18,13
Valladolid,2022-07-15,40,21,1.4,16,16
Valladolid,2022-07-16,39,22,0.0,19,12
Valladolid,2022-07-17,40,23,0.0,19,14
Valladolid,2022-07-18,38,24,0.0,18,18
Valladolid,2022-07-19,30,16,0.0,39,16
Valladolid,2022-07-20,33,14,0.0,41,9
Valladolid,2022-07-21,37,17,0.0,35,12
Valladolid,2022-07-22,34,18,0.0,42,11
Valladolid,2022-07-23,35,14,0.0,44,12
Valladolid,2022-07-24,37,20,0.0,22,17
Valladolid,2022-07-25,33,18,0.0,38,12
Valladolid,2022-07-26,31,14,0.0,52,17
Valladolid,2022-07-27,32,13,0.0,45,13
Valladolid,2022-07-28,32,15,0.0,46,11
Valladolid,2022-07-29,32,14,0.0,44,17
Valladolid,2022-07-30,34,15,0.0,42,20
Valladolid,2022-07-31,35,16,0.0,33,17
Valladolid,2022-08-01,38,17,0.0,30,15
Valladolid,2022-08-02,38,22,0.6,29,12
Valladolid,2022-08-03,37,21,0.0,30,11
Valladolid,2022-08-04,36,19,0.0,24,10
Valladolid,2022-08-05,34,16,0.0,47,15
Valladolid,2022-08-06,35,16,0.0,40,11
Valladolid,2022-08-07,36,17,0.0,34,13
Valladolid,2022-08-08,36,20,0.0,26,11
Valladolid,2022-08-09,36,18,0.1,29,13
Valladolid,2022-08-10,35,21,0.0,41,10
Valladolid,2022-08-11,35,20,0.0,40,10
Valladolid,2022-08-12,35,20,0.0,19,9
Valladolid,2022-08-13,33,20,0.0,28,14
Valladolid,2022-08-14,29,15,0.0,32,14
Valladolid,2022-08-15,29,14,0.0,44,14
Valladolid,2022-08-16,25,15,0.0,44,20
Valladolid,2022-08-17,23,13,0.4,56,15
Valladolid,2022-08-18,26,12,0.0,58,12
Valladolid,2022-08-19,30,12,0.0,47,12
Valladolid,2022-08-20,33,15,0.0,35,11
Valladolid,2022-08-21,33,17,0.0,46,12
Valladolid,2022-08-22,31,16,0.0,50,18
Valladolid,2022-08-23,35,16,0.2,45,13
Valladolid,2022-08-24,34,21,0.9,44,11
Valladolid,2022-08-25,29,17,0.0,61,16
Valladolid,2022-08-26,30,16,0.0,56,20
Valladolid,2022-08-27,32,15,0.0,53,13
Valladolid,2022-08-28,33,17,0.0,41,11
Valladolid,2022-08-29,28,18,1.2,46,11
Valladolid,2022-08-30,31,16,0.0,35,9
Valladolid,2022-08-31,30,16,0.0,28,11
Valladolid,2022-09-01,30,15,0.0,47,10
Valladolid,2022-09-02,27,14,0.0,46,10
Valladolid,2022-09-03,27,14,0.0,50,11
Valladolid,2022-09-04,27,12,0.0,35,15
Valladolid,2022-09-05,27,12,0.0,50,14
Valladolid,2022-09-06,25,13,0.2,54,15
Valladolid,2022-09-07,24,11,0.0,50,15
Valladolid,2022-09-08,23,13,0.1,64,14
Valladolid,2022-09-09,27,13,0.0,64,9
Valladolid,2022-09-10,32,14,0.0,41,7
Valladolid,2022-09-11,35,16,0.0,31,11
Valladolid,2022-09-12,27,19,1.6,52,17
Valladolid,2022-09-13,24,17,3.4,57,21
Valladolid,2022-09-14,20,14,3.6,73,10
Valladolid,2022-09-15,21,14,1.2,74,5
Valladolid,2022-09-16,26,15,0.0,58,13
Valladolid,2022-09-17,23,12,0.0,48,19
Valladolid,2022-09-18,27,13,0.0,32,11
Valladolid,2022-09-19,27,14,0.0,33,11
Valladolid,2022-09-20,28,14,0.0,41,10
Valladolid,2022-09-21,28,12,0.0,26,13
Valladolid,2022-09-22,27,12,0.0,32,8
Valladolid,2022-09-23,26,13,0.3,43,12
Valladolid,2022-09-24,20,10,0.4,59,17
Valladolid,2022-09-25,17,7,0.0,60,16
Valladolid,2022-09-26,20,7,0.0,55,14
Valladolid,2022-09-27,21,9,0.0,55,11
Valladolid,2022-09-28,22,10,0.0,58,17
Valladolid,2022-09-29,15,10,0.9,60,19
Valladolid,2022-09-30,20,7,0.0,53,10
Valladolid,2022-10-01,23,8,0.0,38,7
Valladolid,2022-10-02,27,10,0.0,31,7
Valladolid,2022-10-03,29,11,0.0,29,8
Valladolid,2022-10-04,29,12,0.0,32,7
Valladolid,2022-10-05,28,13,0.0,33,8
Valladolid,2022-10-06,26,13,0.0,49,15
Valladolid,2022-10-07,26,14,0.0,44,10
Valladolid,2022-10-08,24,12,0.0,60,14
Valladolid,2022-10-09,25,11,0.0,54,8
Valladolid,2022-10-10,17,13,15.6,69,8
Valladolid,2022-10-11,22,13,0.3,56,13
Valladolid,2022-10-12,22,11,0.0,65,12
Valladolid,2022-10-13,23,10,0.0,60,7
Valladolid,2022-10-14,25,11,0.0,52,9
Valladolid,2022-10-15,26,10,0.0,49,12
Valladolid,2022-10-16,24,12,1.1,51,14
Valladolid,2022-10-17,23,14,2.3,62,12
Valladolid,2022-10-18,25,12,0.0,56,12
Valladolid,2022-10-19,21,13,15.6,58,18
Valladolid,2022-10-20,19,11,6.9,72,22
Valladolid,2022-10-21,17,12,4.9,71,22
Valladolid,2022-10-22,19,11,4.8,74,21
Valladolid,2022-10-23,17,12,6.3,69,28
Valladolid,2022-10-24,17,10,0.4,63,10
Valladolid,2022-10-25,20,11,1.3,60,17
Valladolid,2022-10-26,19,12,0.0,73,12
Valladolid,2022-10-27,24,17,0.0,39,21
Valladolid,2022-10-28,22,14,0.4,43,10
Valladolid,2022-10-29,22,13,2.3,45,14
Valladolid,2022-10-30,16,9,12.1,69,10
Valladolid,2022-10-31,14,9,4.6,81,13
Valladolid,2022-11-01,16,9,0.0,75,8
Valladolid,2022-11-02,16,7,0.0,60,5
Valladolid,2022-11-03,12,8,2.9,74,16
Valladolid,2022-11-04,11,4,0.0,69,9
Valladolid,2022-11-05,15,4,0.0,56,3
Valladolid,2022-11-06,16,4,0.0,62,10
Valladolid,2022-11-07,14,6,3.1,79,12
Valladolid,2022-11-08,15,10,7.0,78,18
Valladolid,2022-11-09,13,8,2.8,79,9
Valladolid,2022-11-10,14,6,0.1,65,7
Valladolid,2022-11-11,17,5,0.3,64,8
Valladolid,2022-11-12,18,8,0.0,67,15
Valladolid,2022-11-13,17,8,0.0,66,10
Valladolid,2022-11-14,15,10,0.5,78,15
Valladolid,2022-11-15,14,9,6.1,83,26
Valladolid,2022-11-16,12,8,0.5,84,23
Valladolid,2022-11-17,14,8,4.8,79,26
Valladolid,2022-11-18,10,6,0.5,79,16
Valladolid,2022-11-19,9,4,0.2,69,18
Valladolid,2022-11-20,13,5,2.3,82,18
Valladolid,2022-11-21,12,4,3.7,82,30
Valladolid,2022-11-22,11,3,6.7,78,25
Valladolid,2022-11-23,15,8,2.1,88,25
Valladolid,2022-11-24,12,7,10.3,90,14
Valladolid,2022-11-25,12,6,0.6,76,10
Valladolid,2022-11-26,11,1,0.0,65,5
Valladolid,2022-11-27,12,1,2.3,55,11
Valladolid,2022-11-28,10,2,0.0,72,18
Valladolid,2022-11-29,9,2,0.0,75,7
Valladolid,2022-11-30,7,2,0.0,75,4
Valladolid,2022-12-01,9,3,0.0,67,14
Valladolid,2022-12-02,7,-0,0.0,71,9
Valladolid,2022-12-03,6,-2,0.0,70,5
Valladolid,2022-12-04,7,-2,0.7,83,6
Valladolid,2022-12-05,9,1,5.7,82,11
Valladolid,2022-12-06,10,7,2.0,94,8
Valladolid,2022-12-07,11,6,0.3,86,5
Valladolid,2022-12-08,10,6,11.6,91,14
Valladolid,2022-12-09,8,7,10.6,94,10
Valladolid,2022-12-10,7,4,1.2,82,10
Valladolid,2022-12-11,5,1,14.7,95,7
Valladolid,2022-12-12,12,4,11.2,97,19
Valladolid,2022-12-13,11,9,21.0,94,17
Valladolid,2022-12-14,12,8,5.0,87,16
Valladolid,2022-12-15,10,5,2.5,83,12
Valladolid,2022-12-16,9,3,0.5,86,5
Valladolid,2022-12-17,8,2,0.0,84,6
Valladolid,2022-12-18,11,3,0.0,83,11
Valladolid,2022-12-19,11,3,3.6,77,15
Valladolid,2022-12-20,12,8,12.9,84,22
Valladolid,2022-12-21,12,8,0.4,87,19
Valladolid,2022-12-22,13,8,0.1,90,18
Valladolid,2022-12-23,14,8,0.0,83,19
Valladolid,2022-12-24,14,5,0.0,82,16
Valladolid,2022-12-25,12,7,6.6,82,15
Valladolid,2022-12-26,12,7,1.7,84,8
Valladolid,2022-12-27,12,6,0.3,82,8
Valladolid,2022-12-28,11,4,0.4,86,14
Valladolid,2022-12-29,9,8,17.6,88,22
Valladolid,2022-12-30,11,10,3.9,89,28
Valladolid,2022-12-31,15,6,0.0,69,17
Valladolid,2023-01-01,14,8,1.5,58,21
Valladolid,2023-01-02,10,3,5.1,76,11
Valladolid,2023-01-03,8,-0,0.0,74,4
Valladolid,2023-01-04,7,-2,0.0,64,3
Valladolid,2023-01-05,8,-0,0.0,65,4
Valladolid,2023-01-06,5,-1,0.0,73,5
Valladolid,2023-01-07,9,-0,10.1,84,21
Valladolid,2023-01-08,12,8,5.6,86,28
Valladolid,2023-01-09,11,4,0.0,84,16
Valladolid,2023-01-10,10,1,0.2,91,14
Valladolid,2023-01-11,11,5,3.4,85,14
Valladolid,2023-01-12,9,1,0.0,74,6
Valladolid,2023-01-13,10,2,0.0,72,8
Valladolid,2023-01-14,11,2,0.0,86,14
Valladolid,2023-01-15,8,2,1.4,80,18
Valladolid,2023-01-16,8,1,3.0,91,36
Valladolid,2023-01-17,8,1,0.8,75,34
Valladolid,2023-01-18,3,-1,0.2,77,25
Valladolid,2023-01-19,5,-1,0.0,83,26
Valladolid,2023-01-20,9,5,1.2,88,13
Valladolid,2023-01-21,6,1,1.8,83,11
Valladolid,2023-01-22,5,-3,0.0,70,14
Valladolid,2023-01-23,5,-4,0.0,73,13
Valladolid,2023-01-24,5,-0,0.3,73,19
Valladolid,2023-01-25,6,-2,0.0,76,13
Valladolid,2023-01-26,6,-2,0.1,83,13
Valladolid,2023-01-27,5,-0,0.0,85,17
Valladolid,2023-01-28,5,-1,0.0,77,19
Valladolid,2023-01-29,5,-1,0.0,75,18
Valladolid,2023-01-30,7,-3,0.0,68,11
Valladolid,2023-01-31,8,-2,0.0,78,13
Valladolid,2023-02-01,9,1,0.0,76,19
Valladolid,2023-02-02,10,-1,0.0,71,13
Valladolid,2023-02-03,10,-2,0.0,54,8
Valladolid,2023-02-04,13,-0,0.0,48,7
